Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
63	-60.423508	15.154319	-35.52209	-100.07227	263.83334	-83.66129	0.0	-83.66129	-83.66129	320000	1.2846374e-05	4811.578	-0.0060933195	0.0	0.6641392	0.008691904	0.072399996	79.0	3844.14595079422
64	-58.529972	15.159695	-36.636375	-94.83756	259.94736	-83.66129	0.0	-83.66129	-83.66129	325000	8.488464e-05	4959.3022	-0.003360228	0.0	0.6661338	0.0052539366	0.060799997	79.0	3905.5116720199585
65	-56.921246	18.871586	-34.02617	-88.98924	250.78947	-83.66129	0.0	-83.66129	-83.66129	330000	-0.00010417213	4866.4253	-0.005347275	0.0	0.66968983	0.006838606	0.062	79.0	3967.3895175457
66	-56.62639	17.611326	-34.736176	-98.724434	248.36842	-83.66129	0.0	-83.66129	-83.66129	335000	4.029541e-05	4830.448	-0.005375409	0.0	0.65521693	0.008108809	0.060399998	79.0	4029.40300822258
67	-50.229973	10.294951	-33.126278	-71.292885	228.85715	-83.66129	0.0	-83.66129	-83.66129	340000	5.3741453e-05	5034.048	-0.0039689895	0.0	0.65224415	0.00659968	0.058	79.0	4091.5196521282196
68	-58.229313	19.718447	-36.766758	-116.5384	257.1579	-83.66129	0.0	-83.66129	-83.66129	345000	1.4533996e-06	4900.819	-0.004772477	0.0	0.6515579	0.006263189	0.0704	79.0	4153.173112869263
69	-55.417694	17.093805	-32.60777	-94.60255	244.9	-83.66129	0.0	-83.66129	-83.66129	350000	-0.00014523315	4956.642	-0.00589989	0.0	0.64344937	0.010676324	0.0784	79.0	4214.922292470932
70	-56.832233	21.905073	-28.069921	-121.09857	249.8	-83.66129	0.0	-83.66129	-83.66129	355000	4.38858e-05	5002.531	-0.0053634825	0.0	0.62267345	0.007846024	0.086399995	79.0	4276.589847326279
71	-56.216053	16.450926	-36.27361	-94.21732	247.1	-83.66129	0.0	-83.66129	-83.66129	360000	-0.00040142212	4973.0854	-0.005439838	0.0	0.6201761	0.008369859	0.075399995	79.0	4338.463591814041
72	-60.50469	20.296183	-35.037983	-112.10912	261.6316	-83.66129	0.0	-83.66129	-83.66129	365000	-8.8307184e-05	4917.5093	-0.005685443	0.0	0.6101991	0.013138766	0.109	79.0	4400.04753780365
73	-50.036663	15.681027	-25.630144	-88.675514	230.2381	-83.66129	0.0	-83.66129	-83.66129	370000	0.0002885254	5039.746	-0.004899878	0.0	0.61285883	0.0064717163	0.058799997	79.0	4461.4643795490265
74	-56.776077	28.772905	-24.08213	-130.69238	251.10527	-83.66129	0.0	-83.66129	-83.66129	375000	-0.00035375214	4826.7944	-0.004324803	0.0	0.6115308	0.003939475	0.0396	79.0	4522.362832069397
75	-50.16332	26.363956	-24.274464	-143.17763	227.27272	-83.66129	0.0	-83.66129	-83.66129	380000	-0.00084697566	4957.604	-0.006939328	0.0	0.59878767	0.00443497	0.0576	79.0	4583.926123142242
76	-51.205235	19.31331	-29.433575	-109.7399	231.4762	-83.66129	0.0	-83.66129	-83.66129	385000	0.0003223831	5020.181	-0.0044533713	0.0	0.58104587	0.00379319	0.045399997	79.0	4646.04101228714
77	-57.830482	24.57703	-28.473839	-110.46085	247.85	-83.66129	0.0	-83.66129	-83.66129	390000	-0.00025268935	4912.787	-0.0041857795	0.0	0.5778352	0.003866087	0.038599998	79.0	4707.982961893082
