Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
97	-42.000973	7.966189	-27.984352	-56.64459	170.17241	-68.7897	0.0	-68.7897	-68.7897	490000	-3.601074e-07	3298.7654	-0.0035081846	0.0	0.42188177	0.0056436546	0.038599998	79.0	5923.755355596542
98	-40.84525	8.600469	-25.47708	-60.989994	163.53334	-68.7897	0.0	-68.7897	-68.7897	495000	-0.00010340652	3269.7532	-0.0033310484	0.0	0.41462436	0.00442857	0.0398	79.0	5987.765427350998
99	-39.61213	6.7874875	-29.958527	-52.59934	158.67741	-68.7897	0.0	-68.7897	-68.7897	500000	0.00023842468	3327.1643	-0.007781903	0.0	0.4134707	0.008044449	0.065799996	79.0	6051.7482817173
100	-42.39825	9.165376	-27.41846	-61.71513	169.34483	-68.7897	0.0	-68.7897	-68.7897	505000	0.00040956077	3251.13	-0.0038555663	0.0	0.40305066	0.009651995	0.063	79.0	6115.755284786224
101	-41.53622	8.731092	-28.494223	-58.288185	163.66667	-68.7897	0.0	-68.7897	-68.7897	510000	4.818878e-05	3250.9192	-0.0037226242	0.0	0.39650553	0.0059964303	0.0554	79.0	6180.607650518417
102	-40.215286	8.723822	-24.21775	-58.68167	160.58064	-68.7897	0.0	-68.7897	-68.7897	515000	-0.00018327178	3329.0159	-0.005743219	0.0	0.4044291	0.0060701184	0.0686	79.0	6245.385495424271
103	-36.818336	11.033959	-24.823044	-58.430565	154.1875	-68.7897	0.0	-68.7897	-68.7897	520000	-0.00020554199	3390.784	-0.004415179	0.0	0.4014433	0.004288811	0.0602	79.0	6310.373781442642
104	-43.0346	9.551192	-27.975218	-58.796593	171.78572	-68.7897	0.0	-68.7897	-68.7897	525000	-7.305298e-05	3190.1992	-0.0054551633	0.0	0.39133573	0.0061591333	0.0704	79.0	6373.363609075546
105	-40.347885	10.183849	-27.660576	-65.04897	162.3	-68.7897	0.0	-68.7897	-68.7897	530000	0.00039697875	3272.7874	-0.0046781674	0.0	0.38074264	0.0035648814	0.0468	79.0	6437.844621419907
106	-43.730274	10.088101	-27.201023	-63.490833	171.27586	-68.7897	0.0	-68.7897	-68.7897	535000	-0.0001701538	3236.4263	-0.004206714	0.0	0.37436664	0.0061780196	0.081999995	79.0	6502.158251285553
107	-37.59929	8.523732	-24.545443	-55.844864	153.90625	-68.7897	0.0	-68.7897	-68.7897	540000	0.00027873687	3357.3474	-0.0056120576	0.0	0.3738159	0.007810452	0.0694	79.0	6566.810316085815
108	-38.867504	7.8494678	-27.102638	-52.805374	158.19354	-68.7897	0.0	-68.7897	-68.7897	545000	-8.332519e-05	3336.1262	-0.0045376206	0.0	0.36272168	0.0042497246	0.0504	79.0	6630.999823331833
109	-38.76881	7.362388	-25.519396	-52.086876	157.06451	-68.7897	0.0	-68.7897	-68.7897	550000	0.0005717651	3308.9563	-0.0052381465	0.0	0.35142612	0.004656558	0.045399997	79.0	6695.198021650314
110	-39.205807	7.4408207	-25.163092	-55.181118	158.54839	-68.7897	0.0	-68.7897	-68.7897	555000	-0.00014885559	3327.4807	-0.002721881	0.0	0.34527275	0.0043153563	0.0312	79.0	6759.977576971054
111	-42.143	7.799329	-30.09269	-57.12356	166.26666	-68.7897	0.0	-68.7897	-68.7897	560000	-5.6698605e-05	3299.8323	-0.0056120516	0.0	0.3462574	0.0055790013	0.044	79.0	6824.122051000595
112	-42.260376	7.461259	-28.855404	-58.918762	166.6	-68.7897	0.0	-68.7897	-68.7897	565000	0.0001426483	3300.8804	-0.0054426147	0.0	0.33866146	0.004942874	0.0486	79.0	6888.249879837036
113	-39.557533	6.639873	-28.316872	-51.231354	159.93549	-68.7897	0.0	-68.7897	-68.7897	570000	0.00032211913	3343.8264	-0.0046000094	0.0	0.32597208	0.0053989454	0.035	79.0	6952.414858341217
114	-39.496487	9.69201	-26.436945	-58.945656	160.67741	-68.7897	0.0	-68.7897	-68.7897	575000	0.00038523864	3352.2754	-0.0036423889	0.0	0.31167534	0.005323102	0.040599998	79.0	7016.6331470012665
115	-39.29082	7.241474	-25.21565	-53.81262	157.80646	-68.7897	0.0	-68.7897	-68.7897	580000	-0.00032358474	3299.9236	-0.004269606	0.0	0.30586204	0.0070697265	0.059	79.0	7080.850920915604
116	-38.85052	7.0658426	-29.167511	-52.982906	158.41936	-68.7897	0.0	-68.7897	-68.7897	585000	-0.00051801454	3342.9507	-0.0041512875	0.0	0.30809858	0.0082329195	0.0622	79.0	7145.288917303085
117	-39.2232	6.147608	-28.96753	-54.896973	156.64516	-68.7897	0.0	-68.7897	-68.7897	590000	0.00035815657	3293.864	-0.0045871246	0.0	0.31898028	0.01053618	0.0928	79.0	7209.451112508774
