Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
104	-135.33255	108.90397	-74.436966	-356.26923	429.1	-128.66968	3.0517578e-05	-128.66965	-128.66965	525000	-1.1854553e-05	9672.249	-0.003708943	0.0	0.42280087	0.00987075	0.0954	79.0	6469.377326726913
105	-260.8276	121.30413	-82.423996	-357.17444	768.5	-128.66968	3.0517578e-05	-128.66965	-128.66965	530000	1.3939666e-05	8005.355	-0.0036409658	0.0	0.41918465	0.006699959	0.0734	79.0	6528.23503112793
106	-265.619	130.83784	-80.70954	-375.84235	761.8333	-128.66968	3.0517578e-05	-128.66965	-128.66965	535000	2.1658325e-05	7850.0864	-0.0061522033	0.0	0.42589018	0.010243104	0.1158	79.0	6589.497161865234
107	-188.08261	132.47836	-78.85416	-368.40717	557.0	-128.66968	3.0517578e-05	-128.66965	-128.66965	540000	-1.5238952e-05	8692.469	-0.0048535783	0.0	0.42400417	0.006647083	0.0832	79.0	6650.095242738724
108	-212.22815	133.68716	-82.64899	-381.6796	611.5714	-128.66968	3.0517578e-05	-128.66965	-128.66965	545000	1.5289306e-06	8377.518	-0.004304035	0.0	0.4123511	0.0064695114	0.0626	79.0	6708.842839956284
109	-331.8501	209.19948	-93.76937	-716.1516	771.3333	-128.66968	3.0517578e-05	-128.66965	-128.66965	550000	-6.3781736e-06	7762.3975	-0.0044037625	0.0	0.4046605	0.023145193	0.32119998	4.0	6768.215051174164
110	-183.09695	136.23111	-74.78735	-361.96133	545.125	-128.66968	3.0517578e-05	-128.66965	-128.66965	555000	-1.7489623e-05	8676.206	-0.002477536	0.0	0.40445268	0.004855956	0.0296	79.0	6828.765121459961
111	-244.25227	148.39972	-71.92976	-412.02588	684.4286	-128.66968	3.0517578e-05	-128.66965	-128.66965	560000	-1.933899e-05	7847.3936	-0.004324899	0.0	0.39355436	0.009053733	0.083399996	79.0	6888.020932674408
112	-240.48573	142.81677	-74.35707	-368.0364	686.1429	-128.66968	3.0517578e-05	-128.66965	-128.66965	565000	1.5463256e-05	7953.3223	-0.003550746	0.0	0.3981672	0.0057743024	0.079399996	79.0	6948.284782171249
113	-302.61298	110.52293	-81.63724	-361.4405	855.4	-128.66968	3.0517578e-05	-128.66965	-128.66965	570000	-2.6275634e-06	7561.9453	-0.0030063812	0.0	0.39785033	0.008168679	0.0828	79.0	7007.490531921387
